proteins,NaN_prop_samples_with_targets,NaN_prop_all_samples,target,NaN_control,targeting_pert_ids
Q9H6R3,0.8589743589743589,0.8617021276595744,False,True,
Q9H6R4,0.0,0.0,False,False,
Q9H6R6,0.02564102564102564,0.0425531914893617,False,False,
Q9H6R7,0.038461538461538464,0.05319148936170213,False,False,
Q9H6S0,0.0,0.0,False,False,
Q9H6S1,0.5769230769230769,0.6063829787234043,False,False,
Q9H6S3,0.0,0.0,False,False,
Q9H6T0,0.0,0.0,False,False,
Q9H6T3,0.0,0.0,False,False,
Q9H6U6,0.0,0.0,False,False,
Q9H6U8,0.0,0.0,False,False,
Q9H6V9,0.0,0.0,False,False,
Q9H6W3,0.358974358974359,0.3617021276595745,False,False,
Q9H6X2,0.0,0.0,False,False,
Q9H6Y2,0.0,0.0,False,False,
Q9H6Y7,0.038461538461538464,0.06382978723404255,False,False,
Q9H6Z4,0.0,0.0,False,False,
Q9H706,0.16666666666666666,0.1702127659574468,False,True,
Q9H773,0.0,0.0,False,False,
Q9H777,0.7564102564102564,0.7553191489361702,False,True,
Q9H788,0.0,0.0,False,False,
Q9H792,0.01282051282051282,0.010638297872340425,False,False,
Q9H7B2,0.0,0.0,False,False,
Q9H7B4,0.01282051282051282,0.02127659574468085,False,False,
Q9H7C9,0.01282051282051282,0.02127659574468085,False,False,
Q9H7D0,0.0,0.0,False,False,
Q9H7D7,0.0,0.0,False,False,
Q9H7E2,0.0,0.0,False,False,
Q9H7E9,0.0,0.0,False,False,
Q9H7F0,0.038461538461538464,0.031914893617021274,False,False,
Q9H7H0,0.0,0.010638297872340425,False,False,
Q9H7L9,0.02564102564102564,0.0425531914893617,False,False,
Q9H7N4,0.0,0.0,False,False,
Q9H7P6,0.08974358974358974,0.10638297872340426,False,False,
Q9H7S9,0.7692307692307693,0.7659574468085106,False,True,
Q9H7X3,0.0,0.010638297872340425,False,False,
Q9H7X7,0.02564102564102564,0.0425531914893617,False,False,
Q9H7Z3,0.0,0.0,False,False,
Q9H7Z6,0.0,0.0,False,False,
Q9H7Z7,0.0,0.0,False,False,
Q9H813,0.4230769230769231,0.43617021276595747,False,True,
Q9H814,0.9230769230769231,0.9361702127659575,False,True,
Q9H825,0.717948717948718,0.723404255319149,False,True,
Q9H832,0.0,0.0,False,False,
Q9H840,0.01282051282051282,0.010638297872340425,False,False,
Q9H845,0.0,0.0,False,False,
Q9H857,0.0,0.0,False,False,
Q9H871,0.0,0.0,False,False,
Q9H875,0.21794871794871795,0.20212765957446807,False,False,
Q9H892,0.05128205128205128,0.07446808510638298,False,False,
Q9H8G2,0.08974358974358974,0.07446808510638298,False,False,
Q9H8H0,0.0,0.0,False,False,
Q9H8H2,0.0,0.0,False,False,
Q9H8H3,0.9871794871794872,0.9893617021276596,False,True,
Q9H8K7,0.0,0.0,False,False,
Q9H8M1,0.5512820512820513,0.5957446808510638,False,True,
Q9H8M2,0.6666666666666666,0.6808510638297872,False,True,
Q9H8M5,0.11538461538461539,0.11702127659574468,False,False,
Q9H8M7,0.0,0.0,False,False,
Q9H8S9,0.0,0.0,False,False,
Q9H8T0,0.02564102564102564,0.02127659574468085,False,False,
Q9H8U3,0.6538461538461539,0.6276595744680851,False,False,
Q9H8V3,0.0,0.0,False,False,
Q9H8W4,0.01282051282051282,0.010638297872340425,False,False,
Q9H8Y5,0.0,0.0,False,False,
Q9H8Y8,0.0,0.0,False,False,
Q9H900,0.038461538461538464,0.05319148936170213,False,False,
Q9H902,0.02564102564102564,0.0425531914893617,False,False,
Q9H910,0.0,0.0,False,False,
Q9H930,0.01282051282051282,0.02127659574468085,False,False,
Q9H936,0.0,0.0,False,False,
Q9H939,0.0,0.0,False,False,
Q9H944,0.0,0.0,False,False,
Q9H967,0.0,0.0,False,False,
Q9H974,0.0,0.0,False,False,
Q9H977,0.05128205128205128,0.0851063829787234,False,False,
Q9H981,0.0,0.0,False,False,
Q9H992,0.3974358974358974,0.40425531914893614,False,True,
Q9H993,0.01282051282051282,0.010638297872340425,False,False,
Q9H999,0.02564102564102564,0.031914893617021274,False,False,
Q9H9A5,0.0,0.0,False,False,
Q9H9A6,0.0,0.0,False,False,
Q9H9A7,0.08974358974358974,0.09574468085106383,False,False,
Q9H9B1,0.01282051282051282,0.010638297872340425,False,False,
Q9H9B4,0.0,0.0,False,False,
Q9H9C1,0.0,0.0,False,False,
Q9H9E3,0.0,0.0,False,False,
Q9H9F9,0.0,0.0,False,False,
Q9H9G7,0.01282051282051282,0.010638297872340425,False,False,
Q9H9H4,0.0,0.0,False,False,
Q9H9H5,0.7307692307692307,0.7446808510638298,False,False,
Q9H9J2,0.01282051282051282,0.010638297872340425,False,False,
Q9H9J4,0.6282051282051282,0.6276595744680851,False,True,
Q9H9L3,0.0,0.0,False,False,
Q9H9L4,0.46153846153846156,0.44680851063829785,False,True,
Q9H9P8,0.0,0.0,False,False,
Q9H9Q2,0.01282051282051282,0.010638297872340425,False,False,
Q9H9Q4,0.358974358974359,0.39361702127659576,False,False,
Q9H9S4,0.5256410256410257,0.5319148936170213,False,True,
Q9H9S5,0.3076923076923077,0.3191489361702128,False,True,
Q9H9T3,0.0,0.0,False,False,
Q9H9Y2,0.02564102564102564,0.02127659574468085,False,False,
Q9H9Y4,0.4230769230769231,0.4148936170212766,False,False,
Q9H9Y6,0.0,0.0,False,False,
Q9HA47,0.717948717948718,0.7340425531914894,False,False,
Q9HA64,0.0,0.0,False,False,
Q9HA65,0.02564102564102564,0.02127659574468085,False,False,
Q9HA72,0.038461538461538464,0.05319148936170213,False,False,
Q9HA77,0.0,0.0,False,False,
Q9HA92,0.7307692307692307,0.7446808510638298,False,True,
Q9HAB3,0.21794871794871795,0.23404255319148937,False,False,
Q9HAB8,0.0,0.0,False,False,
Q9HAC7,1.0,0.9787234042553191,False,True,
Q9HAD4,0.0,0.0,False,False,
Q9HAF1,0.038461538461538464,0.05319148936170213,False,False,
Q9HAH7,0.02564102564102564,0.031914893617021274,False,False,
Q9HAN9,0.0,0.0,False,False,
Q9HAS0,0.01282051282051282,0.010638297872340425,False,False,
Q9HAT2,0.0,0.0,False,False,
Q9HAU0,0.0,0.0,False,False,
Q9HAU4,0.01282051282051282,0.010638297872340425,False,False,
Q9HAU5,0.0,0.0,False,False,
Q9HAV0,0.9615384615384616,0.9680851063829787,False,True,
Q9HAV4,0.0,0.0,False,False,
Q9HAV7,0.0,0.0,False,False,
Q9HAW4,0.01282051282051282,0.010638297872340425,False,False,
Q9HAZ1,0.7051282051282052,0.7127659574468085,False,False,
Q9HB07,0.0,0.0,False,False,
Q9HB09,0.0,0.0,False,False,
Q9HB19,0.1794871794871795,0.18085106382978725,False,False,
Q9HB20,0.02564102564102564,0.02127659574468085,False,False,
Q9HB21,0.01282051282051282,0.010638297872340425,False,False,
Q9HB40,0.0,0.0,False,False,
Q9HB58,0.07692307692307693,0.0851063829787234,False,False,
Q9HB71,0.0,0.0,False,False,
Q9HB90,0.0,0.0,False,False,
Q9HBD1,0.02564102564102564,0.031914893617021274,False,False,
Q9HBE1,0.02564102564102564,0.0425531914893617,False,False,
Q9HBF4,0.02564102564102564,0.02127659574468085,False,False,
Q9HBG6,0.01282051282051282,0.010638297872340425,False,False,
Q9HBH0,0.0,0.0,False,False,
Q9HBH1,0.0,0.0,False,False,
Q9HBH5,0.0,0.0,False,False,
Q9HBI1,0.0,0.0,False,False,
Q9HBI6,0.038461538461538464,0.031914893617021274,False,False,
Q9HBL0,0.34615384615384615,0.3723404255319149,False,True,
Q9HBL7,0.0,0.0,False,False,
Q9HBL8,0.0,0.0,False,False,
Q9HBM0,0.5128205128205128,0.4787234042553192,False,True,
Q9HBM1,0.0641025641025641,0.05319148936170213,False,False,
Q9HBM6,0.038461538461538464,0.0425531914893617,False,False,
Q9HBR0,0.01282051282051282,0.010638297872340425,False,False,
Q9HBU6,0.24358974358974358,0.2553191489361702,False,False,
Q9HC07,0.0,0.0,False,False,
Q9HC16,0.8846153846153846,0.9042553191489362,False,True,
Q9HC21,0.0,0.0,False,False,
Q9HC35,0.0,0.0,False,False,
Q9HC36,0.0,0.0,False,False,
Q9HC38,0.0,0.0,False,False,
Q9HC52,0.0,0.0,False,False,
Q9HC62,0.358974358974359,0.3404255319148936,False,False,
Q9HC77,0.7948717948717948,0.7659574468085106,False,True,
Q9HC78,0.038461538461538464,0.0425531914893617,False,False,
Q9HC98,0.038461538461538464,0.0425531914893617,False,False,
Q9HCB6,0.10256410256410256,0.0851063829787234,False,False,
Q9HCC0,0.0,0.0,False,False,
Q9HCC9,0.6153846153846154,0.6276595744680851,False,False,
Q9HCD5,0.0,0.0,False,False,
Q9HCD6,0.02564102564102564,0.02127659574468085,False,False,
Q9HCE0,0.19230769230769232,0.1702127659574468,False,False,
Q9HCE1,0.0,0.0,False,False,
Q9HCE5,0.02564102564102564,0.0425531914893617,False,False,
Q9HCE6,0.0,0.0,False,False,
Q9HCG7,0.5128205128205128,0.5,False,False,
Q9HCG8,0.0,0.0,False,False,
Q9HCH0,0.7564102564102564,0.7553191489361702,False,True,
Q9HCH3,0.2564102564102564,0.2553191489361702,False,True,
Q9HCH5,0.9871794871794872,0.9787234042553191,False,True,
Q9HCI7,0.6153846153846154,0.5957446808510638,False,False,
Q9HCJ0,0.01282051282051282,0.02127659574468085,False,False,
Q9HCJ1,0.05128205128205128,0.05319148936170213,False,False,
Q9HCJ3,0.01282051282051282,0.02127659574468085,False,False,
Q9HCJ6,0.46153846153846156,0.5,False,True,
Q9HCK8,0.0,0.0,False,False,
Q9HCL0,0.9487179487179487,0.9468085106382979,False,False,
Q9HCL2,0.19230769230769232,0.18085106382978725,False,False,
Q9HCM4,0.0,0.0,False,False,
Q9HCM7,0.5384615384615384,0.5638297872340425,False,True,
Q9HCN4,0.01282051282051282,0.010638297872340425,False,False,
Q9HCN8,0.0,0.0,False,False,
Q9HCP0,0.07692307692307693,0.0851063829787234,False,False,
Q9HCS7,0.0,0.0,False,False,
Q9HCU4,0.3974358974358974,0.40425531914893614,False,True,
Q9HCU5,0.0,0.0,False,False,
Q9HCU8,0.46153846153846156,0.4148936170212766,False,True,
Q9HCU9,0.05128205128205128,0.05319148936170213,False,False,
Q9HCY8,0.0,0.0,False,False,
Q9HD15,0.0,0.0,False,False,
Q9HD20,0.0,0.0,False,False,
Q9HD23,0.05128205128205128,0.06382978723404255,False,False,
Q9HD26,0.0,0.0,False,False,
Q9HD33,0.0,0.0,False,False,
Q9HD34,0.0,0.0,False,False,
Q9HD40,0.46153846153846156,0.4574468085106383,False,False,
Q9HD42,0.8076923076923077,0.8191489361702128,False,True,
Q9HD45,0.0,0.0,False,False,
Q9HD47,0.01282051282051282,0.031914893617021274,False,False,
Q9HD67,0.3076923076923077,0.3191489361702128,False,True,
Q9HDC5,0.7564102564102564,0.776595744680851,False,False,
Q9HDC9,0.0,0.0,False,False,
Q9NNW5,0.0,0.0,False,False,
Q9NNW7,0.01282051282051282,0.010638297872340425,False,False,
Q9NNX1,0.038461538461538464,0.031914893617021274,False,False,
Q9NP50,0.08974358974358974,0.1276595744680851,False,True,
Q9NP58,0.01282051282051282,0.02127659574468085,False,False,
Q9NP61,0.01282051282051282,0.010638297872340425,False,False,
Q9NP64,0.717948717948718,0.723404255319149,False,True,
Q9NP66,0.01282051282051282,0.02127659574468085,False,False,
Q9NP72,0.0,0.0,False,False,
Q9NP73,0.0,0.0,False,False,
Q9NP77,0.0,0.0,False,False,
Q9NP79,0.0,0.0,False,False,
Q9NP80,0.11538461538461539,0.13829787234042554,False,False,
Q9NP81,0.0,0.0,False,False,
Q9NP87,0.5641025641025641,0.5319148936170213,False,False,
Q9NP92,0.0,0.0,False,False,
Q9NP97,0.01282051282051282,0.010638297872340425,False,False,
Q9NPA0,0.0,0.0,False,False,
Q9NPA3,0.05128205128205128,0.05319148936170213,False,False,
Q9NPA8,0.0,0.0,False,False,
Q9NPB6,0.4230769230769231,0.40425531914893614,False,False,
Q9NPB8,0.5256410256410257,0.5531914893617021,False,True,
Q9NPC7,0.9615384615384616,0.9468085106382979,False,True,
Q9NPD3,0.0,0.0,False,False,
Q9NPD8,0.0,0.0,False,False,
Q9NPE2,0.05128205128205128,0.06382978723404255,False,False,
Q9NPE3,0.0,0.0,False,False,
Q9NPF0,0.7692307692307693,0.776595744680851,False,True,
Q9NPF2,0.9871794871794872,0.9893617021276596,False,True,
Q9NPF4,0.0,0.0,False,False,
Q9NPF5,0.0,0.0,False,False,
Q9NPG3,0.8717948717948718,0.8936170212765957,False,True,
Q9NPH0,0.038461538461538464,0.0425531914893617,False,False,
Q9NPH2,0.0,0.0,False,False,
Q9NPH3,0.1794871794871795,0.1595744680851064,False,False,
Q9NPI0,0.7435897435897436,0.7127659574468085,False,False,
Q9NPI1,0.01282051282051282,0.010638297872340425,False,False,
Q9NPI6,0.0,0.0,False,False,
Q9NPJ3,0.0,0.0,False,False,
Q9NPJ6,0.0,0.0,False,False,
Q9NPJ8,0.6025641025641025,0.5851063829787234,False,False,
Q9NPL8,0.0,0.0,False,False,
Q9NPQ8,0.0,0.0,False,False,
Q9NPR2,0.08974358974358974,0.09574468085106383,False,False,
Q9NPR9,0.02564102564102564,0.0425531914893617,False,True,
Q9NQ11,0.48717948717948717,0.5,False,False,
Q9NQ29,0.0,0.0,False,False,
Q9NQ34,0.5897435897435898,0.5638297872340425,False,False,
Q9NQ48,0.0,0.0,False,False,
Q9NQ50,0.0,0.0,False,False,
Q9NQ55,0.0,0.0,False,False,
Q9NQ66,0.46153846153846156,0.43617021276595747,False,False,
Q9NQ84,0.0,0.0,False,False,
Q9NQ86,0.01282051282051282,0.010638297872340425,False,False,
Q9NQ88,0.0,0.0,False,False,
Q9NQ92,0.5641025641025641,0.5851063829787234,False,True,
Q9NQA3,0.44871794871794873,0.4574468085106383,False,True,
Q9NQC1,0.6923076923076923,0.6808510638297872,False,True,
Q9NQC3,0.0,0.0,False,False,
Q9NQC7,0.1794871794871795,0.1702127659574468,False,False,
Q9NQE9,0.0,0.0,False,False,
Q9NQG5,0.0,0.0,False,False,
Q9NQG6,0.3717948717948718,0.3404255319148936,False,False,
Q9NQH7,0.0,0.0,False,False,
Q9NQP4,0.0,0.0,False,False,
Q9NQR4,0.0,0.0,False,False,
Q9NQS1,0.01282051282051282,0.010638297872340425,False,False,
Q9NQS3,0.05128205128205128,0.05319148936170213,False,False,
Q9NQS7,0.0,0.0,False,False,
Q9NQT4,0.0,0.0,False,False,
Q9NQT5,0.0,0.0,False,False,
Q9NQT8,0.0,0.0,False,False,
Q9NQV5,0.3974358974358974,0.3829787234042553,False,False,
Q9NQV6,0.3076923076923077,0.32978723404255317,False,False,
Q9NQW6,0.0,0.0,False,False,
Q9NQW7,0.0,0.0,False,False,
Q9NQX3,0.0,0.0,False,False,
Q9NQX4,0.038461538461538464,0.0425531914893617,False,False,
Q9NQX7,0.05128205128205128,0.05319148936170213,False,False,
Q9NQY0,0.02564102564102564,0.031914893617021274,False,False,
Q9NQZ2,0.0,0.0,False,False,
Q9NQZ5,0.0,0.0,False,False,
Q9NR09,0.0,0.0,False,False,
Q9NR12,0.0,0.0,False,False,
Q9NR19,0.0,0.0,False,False,
Q9NR28,0.0,0.0,False,False,
Q9NR30,0.0,0.0,False,False,
Q9NR31,0.0,0.0,False,False,
Q9NR33,0.3974358974358974,0.4148936170212766,False,False,
Q9NR34,0.7948717948717948,0.776595744680851,False,True,
Q9NR45,0.0,0.0,False,False,
Q9NR46,0.0,0.0,False,False,
Q9NR48,0.23076923076923078,0.23404255319148937,False,False,
Q9NR50,0.0,0.0,False,False,
Q9NR56,0.0,0.0,False,False,
Q9NR77,0.05128205128205128,0.06382978723404255,False,False,
Q9NRA0,0.8974358974358975,0.8829787234042553,False,True,
Q9NRA1,0.8846153846153846,0.8936170212765957,False,True,
Q9NRA8,0.01282051282051282,0.010638297872340425,False,False,
Q9NRB3,0.34615384615384615,0.3404255319148936,False,False,
Q9NRC1,0.5,0.5,False,False,
Q9NRC8,0.02564102564102564,0.0425531914893617,False,False,
Q9NRD1,0.05128205128205128,0.05319148936170213,False,False,
Q9NRD5,0.07692307692307693,0.07446808510638298,False,False,
Q9NRF2,0.11538461538461539,0.11702127659574468,False,False,
Q9NRF8,0.0,0.0,False,False,
Q9NRF9,0.01282051282051282,0.02127659574468085,False,False,
Q9NRG0,0.0,0.0,False,False,
Q9NRG4,0.02564102564102564,0.02127659574468085,False,False,
Q9NRG7,0.0,0.0,False,False,
Q9NRG9,0.0,0.0,False,False,
Q9NRH2,0.038461538461538464,0.0425531914893617,False,False,
Q9NRK6,0.0,0.0,False,False,
Q9NRL2,0.0,0.0,False,False,
Q9NRL3,0.0,0.0,False,False,
Q9NRM2,0.34615384615384615,0.3723404255319149,False,False,
Q9NRN5,0.4230769230769231,0.4148936170212766,False,False,
Q9NRN7,0.01282051282051282,0.010638297872340425,False,False,
Q9NRN9,0.0,0.0,False,False,
Q9NRP0,0.01282051282051282,0.02127659574468085,False,False,
Q9NRP2,0.0,0.0,False,False,
Q9NRP4,0.6025641025641025,0.5851063829787234,False,True,
Q9NRR3,0.02564102564102564,0.02127659574468085,False,False,
Q9NRR4,0.01282051282051282,0.010638297872340425,False,False,
Q9NRR5,0.01282051282051282,0.010638297872340425,False,False,
Q9NRR6,0.5,0.5425531914893617,False,True,
Q9NRR8,0.0641025641025641,0.06382978723404255,False,False,
Q9NRS6,0.038461538461538464,0.031914893617021274,False,False,
Q9NRU3,0.24358974358974358,0.23404255319148937,False,False,
Q9NRV9,0.0,0.0,False,False,
Q9NRW1,0.10256410256410256,0.10638297872340426,False,False,
Q9NRW3,0.2948717948717949,0.2765957446808511,False,False,
Q9NRW4,0.5384615384615384,0.5638297872340425,False,False,
Q9NRW7,0.0,0.0,False,False,
Q9NRX1,0.0,0.0,False,False,
Q9NRX2,0.0,0.0,False,False,
Q9NRX4,0.0,0.0,False,False,
Q9NRX5,0.8846153846153846,0.8723404255319149,False,True,
Q9NRY2,0.01282051282051282,0.02127659574468085,False,False,
Q9NRY4,0.01282051282051282,0.010638297872340425,False,False,
Q9NRY5,0.0,0.0,False,False,
Q9NRY6,0.44871794871794873,0.43617021276595747,False,True,
Q9NRZ5,0.02564102564102564,0.02127659574468085,False,False,
Q9NRZ7,0.6153846153846154,0.6276595744680851,False,True,
Q9NRZ9,0.0,0.0,False,False,
Q9NS00,0.28205128205128205,0.2978723404255319,False,True,
Q9NS56,0.5512820512820513,0.5531914893617021,False,True,
Q9NS69,0.0,0.0,False,False,
Q9NS73,0.48717948717948717,0.5,False,False,
Q9NS86,0.0,0.0,True,False,['528']
Q9NS87,0.0,0.0,False,False,
Q9NS91,0.07692307692307693,0.07446808510638298,False,False,
Q9NS93,0.5384615384615384,0.5425531914893617,False,True,
Q9NSA3,0.0,0.0,False,False,
Q9NSB4,0.8589743589743589,0.8404255319148937,False,False,
Q9NSC5,0.2692307692307692,0.2553191489361702,False,True,
Q9NSD9,0.0,0.0,False,False,
Q9NSE4,0.0,0.0,False,False,
Q9NSG2,0.3333333333333333,0.3723404255319149,False,True,
Q9NSI2,0.01282051282051282,0.010638297872340425,False,False,
Q9NSI6,0.16666666666666666,0.1595744680851064,False,False,
Q9NSK0,0.0,0.0,False,False,
Q9NSK7,0.02564102564102564,0.031914893617021274,False,False,
Q9NSP4,0.14102564102564102,0.14893617021276595,False,False,
Q9NSU2,0.4358974358974359,0.4574468085106383,False,True,
Q9NSV4,0.0,0.0,False,False,
Q9NSY0,0.47435897435897434,0.5106382978723404,False,False,
Q9NSY1,0.0,0.02127659574468085,False,True,
Q9NSY2,0.038461538461538464,0.05319148936170213,False,False,
Q9NT62,0.0,0.0,False,False,
Q9NT68,0.05128205128205128,0.06382978723404255,False,False,
Q9NTG7,0.0,0.0,False,False,
Q9NTI5,0.0,0.0,False,False,
Q9NTJ3,0.0,0.0,False,False,
Q9NTJ4,0.717948717948718,0.7021276595744681,False,True,
Q9NTJ5,0.0,0.0,False,False,
Q9NTK5,0.0,0.0,False,False,
Q9NTM9,0.0,0.0,False,False,
Q9NTX5,0.0,0.0,False,False,
Q9NTX7,0.34615384615384615,0.32978723404255317,False,False,
Q9NTZ6,0.0,0.0,False,False,
Q9NU19,0.0641025641025641,0.06382978723404255,False,False,
Q9NU22,0.0,0.0,False,False,
Q9NU23,0.0,0.010638297872340425,False,False,
Q9NUA8,0.5769230769230769,0.5531914893617021,False,False,
Q9NUD5,0.0,0.0,False,False,
Q9NUG6,0.48717948717948717,0.48936170212765956,False,True,
Q9NUI1,0.01282051282051282,0.010638297872340425,False,False,
Q9NUJ1,0.0,0.0,False,False,
Q9NUJ3,0.01282051282051282,0.02127659574468085,False,False,
Q9NUL3,0.0,0.0,False,False,
Q9NUL7,0.0,0.0,False,False,
Q9NUM3,0.9871794871794872,0.9787234042553191,False,True,
Q9NUM4,0.0,0.0,False,False,
Q9NUN5,0.9871794871794872,0.9893617021276596,False,True,
Q9NUP1,0.38461538461538464,0.39361702127659576,False,True,
Q9NUP7,0.01282051282051282,0.010638297872340425,False,False,
Q9NUP9,0.0,0.0,False,False,
Q9NUQ2,0.0,0.0,False,False,
Q9NUQ3,0.01282051282051282,0.010638297872340425,False,False,
Q9NUQ6,0.0,0.0,False,False,
Q9NUQ7,0.0,0.0,False,False,
Q9NUQ8,0.0,0.0,False,False,
Q9NUQ9,0.0,0.0,False,False,
Q9NUS5,0.8974358974358975,0.9148936170212766,False,True,
Q9NUT2,0.01282051282051282,0.010638297872340425,False,False,
Q9NUU6,0.8076923076923077,0.8191489361702128,False,True,
Q9NUU7,0.0,0.0,False,False,
Q9NUW8,0.02564102564102564,0.02127659574468085,False,False,
Q9NUX5,0.05128205128205128,0.06382978723404255,False,False,
Q9NUY8,0.01282051282051282,0.010638297872340425,False,False,
Q9NV06,0.0,0.0,False,False,
Q9NV31,0.0,0.0,False,False,
Q9NV35,0.038461538461538464,0.0425531914893617,False,False,
Q9NV56,0.38461538461538464,0.39361702127659576,False,True,
Q9NV66,0.0,0.0,False,False,
Q9NV70,0.0,0.0,False,False,
Q9NV79,0.5512820512820513,0.5957446808510638,False,False,
Q9NV88,0.0,0.0,False,False,
Q9NV92,0.9871794871794872,0.9893617021276596,False,True,
Q9NV96,0.02564102564102564,0.02127659574468085,False,False,
Q9NVA1,0.01282051282051282,0.02127659574468085,False,False,
Q9NVA2,0.0,0.0,False,False,
Q9NVA4,0.8846153846153846,0.9042553191489362,False,True,
Q9NVC6,0.0,0.0,False,False,
Q9NVD7,0.0,0.0,False,False,
Q9NVE5,0.0,0.0,False,False,
Q9NVE7,0.0,0.0,False,False,
Q9NVF7,0.038461538461538464,0.031914893617021274,False,False,
Q9NVF9,0.5256410256410257,0.5425531914893617,False,False,
Q9NVG8,0.01282051282051282,0.02127659574468085,False,False,
Q9NVH0,0.01282051282051282,0.010638297872340425,False,False,
Q9NVH1,0.0,0.0,False,False,
Q9NVH2,0.0,0.0,False,False,
Q9NVH6,0.2692307692307692,0.2553191489361702,False,False,
Q9NVI1,0.0,0.0,False,False,
Q9NVI7,0.0,0.0,False,False,
Q9NVJ2,0.0,0.0,False,False,
Q9NVK5,0.2564102564102564,0.2872340425531915,False,False,
Q9NVM1,0.9487179487179487,0.9468085106382979,False,True,
Q9NVM4,0.0,0.0,False,False,
Q9NVM6,0.02564102564102564,0.031914893617021274,False,False,
Q9NVM9,0.0,0.0,False,False,
Q9NVN3,0.038461538461538464,0.0425531914893617,False,False,
Q9NVN8,0.0,0.0,False,False,
Q9NVP1,0.0,0.0,False,False,
Q9NVP2,0.01282051282051282,0.010638297872340425,False,False,
Q9NVQ4,0.0,0.0,False,False,
Q9NVR0,0.2564102564102564,0.2978723404255319,False,False,
Q9NVR2,0.0,0.0,False,False,
Q9NVR5,0.3974358974358974,0.39361702127659576,False,True,
Q9NVS2,0.0,0.0,False,False,
Q9NVS9,0.0,0.0,False,False,
Q9NVT9,0.0,0.0,False,False,
Q9NVU0,0.0,0.010638297872340425,False,False,
Q9NVU7,0.0,0.0,False,False,
Q9NVV0,0.5512820512820513,0.5531914893617021,False,True,
Q9NVV4,0.0,0.0,False,False,
Q9NVW2,0.23076923076923078,0.24468085106382978,False,False,
Q9NVX0,0.2948717948717949,0.3191489361702128,False,True,
Q9NVX2,0.0,0.0,False,False,
Q9NVX7,0.6282051282051282,0.648936170212766,False,True,
Q9NVZ3,0.0,0.0,False,False,
Q9NW08,0.0,0.0,False,False,
Q9NW13,0.0,0.0,False,False,
Q9NW15,0.07692307692307693,0.10638297872340426,False,False,
Q9NW38,0.8205128205128205,0.776595744680851,False,True,
Q9NW64,0.0,0.0,False,False,
Q9NW68,0.02564102564102564,0.031914893617021274,False,False,
Q9NW81,0.01282051282051282,0.010638297872340425,False,False,
Q9NW82,0.0,0.0,False,False,
Q9NW97,0.8717948717948718,0.8936170212765957,False,True,
Q9NWA0,0.02564102564102564,0.02127659574468085,False,False,
Q9NWB6,0.6282051282051282,0.6170212765957447,False,True,
Q9NWB7,0.08974358974358974,0.09574468085106383,False,False,
Q9NWF9,0.7948717948717948,0.7872340425531915,False,True,
Q9NWH2,0.6410256410256411,0.648936170212766,False,False,
Q9NWH9,0.0,0.0,False,False,
Q9NWK9,0.0,0.0,False,False,
Q9NWL6,0.6410256410256411,0.6382978723404256,False,True,
Q9NWM3,0.01282051282051282,0.02127659574468085,False,False,
Q9NWM8,0.3717948717948718,0.3723404255319149,False,True,
Q9NWQ9,0.02564102564102564,0.031914893617021274,False,False,
Q9NWS0,0.0,0.0,False,False,
Q9NWS6,0.0,0.0,False,False,
Q9NWS8,0.02564102564102564,0.031914893617021274,False,False,
Q9NWT1,0.0,0.0,False,False,
Q9NWT6,0.038461538461538464,0.031914893617021274,False,False,
Q9NWU1,0.0,0.0,False,False,
Q9NWU2,0.01282051282051282,0.02127659574468085,False,False,
Q9NWU5,0.0,0.0,False,False,
Q9NWV4,0.01282051282051282,0.010638297872340425,False,False,
Q9NWV8,0.0,0.0,False,False,
Q9NWW5,0.9102564102564102,0.9042553191489362,False,True,
Q9NWX5,0.01282051282051282,0.010638297872340425,False,False,
Q9NWX6,0.0,0.0,False,False,
Q9NWY4,0.0,0.0,False,False,
Q9NWZ3,0.0,0.010638297872340425,False,False,
Q9NWZ5,0.0,0.0,False,False,
Q9NX00,0.2692307692307692,0.2872340425531915,False,True,
Q9NX02,0.0,0.0,False,False,
Q9NX04,0.10256410256410256,0.09574468085106383,False,False,
Q9NX05,0.7435897435897436,0.7340425531914894,False,True,
Q9NX07,0.01282051282051282,0.031914893617021274,False,False,
Q9NX08,0.0,0.0,False,False,
Q9NX14,0.02564102564102564,0.06382978723404255,False,False,
Q9NX18,0.9871794871794872,0.9787234042553191,False,True,
Q9NX20,0.0,0.0,False,False,
Q9NX24,0.0,0.0,False,False,
Q9NX38,0.2564102564102564,0.2765957446808511,False,True,
Q9NX40,0.0,0.0,False,False,
Q9NX46,0.0,0.0,False,False,
Q9NX47,0.0,0.0,False,False,
Q9NX55,0.01282051282051282,0.010638297872340425,False,False,
Q9NX57,0.6025641025641025,0.6063829787234043,False,True,
Q9NX58,0.0,0.0,False,False,
Q9NX61,0.01282051282051282,0.02127659574468085,False,False,
Q9NX62,0.0,0.0,False,False,
Q9NX63,0.0,0.0,False,False,
Q9NX70,0.0641025641025641,0.05319148936170213,False,False,
Q9NX74,0.0,0.0,False,False,
Q9NX76,0.0641025641025641,0.07446808510638298,False,False,
Q9NX78,0.3717948717948718,0.3617021276595745,False,True,
Q9NX95,0.5128205128205128,0.5425531914893617,False,True,
Q9NXA8,0.01282051282051282,0.010638297872340425,False,False,
Q9NXB0,0.48717948717948717,0.5106382978723404,False,False,
Q9NXC2,0.5384615384615384,0.5531914893617021,False,True,
