,P61981,P62910,P09104,P35222,Q07666,Q02543,P98179,P68371,P67809,P63279,P62917,P20645,Q14160,P62424,P62269,P23528,P61978,P27635,P59998,P30626,P31040,P49207,Q14108,Q13637,Q14764,Q15582,O00622,Q99614,Q92890,O75439,Q6BDS2,O75608,P00390,P04844,P36551,P99999,P60468,P40222,P47914,Q15084,Q9UK76,Q9H5V8,Q9H3N1,Q9BUF5,Q16698,Q8NC51,P82979,P62266,Q92747,Q15428,Q14919,Q8WW12,Q8TEX9,P84098,O00422,O60869,P28072,P09669,P11234,P12270,P33240,P18077,P20962,O95336,O94906,P08195,P31949,Q9UBS4,O75934,P06132,P18669,P49006,Q32P51,O75131,Q15126,P53992,P46777,Q13153,P10909,P10412,Q8N1F7,P62851,P62328,Q9H3U1,O43617,P55010,Q9NVP1,P55809,P24941,Q02750,P29317,Q14978,Q13547,P07437,P27816,P08581,P30085,P11802,Q13509,Inhi_5,pert_id,trial names
107,0.08907339540507209,0.05615941291535703,-0.1420821063306531,-0.44709226502159005,0.1924525892567134,-0.22589612181343835,-0.17171104595942202,0.2515282001093519,-0.13083991254161983,0.4451291237777632,-0.10137267095220677,0.1495568301255191,0.2521288824066904,-0.1473628005921567,0.06159482064891,0.16049357649426144,-0.11055764004666606,0.1028578178385502,-0.0958367026937023,-0.12667291358772945,0.04294268542641686,0.02313351523267636,-0.31769695824763805,-0.2640614506642376,-0.16976800827777572,0.809925222962873,-0.5652224298885004,-0.0027975237754113355,-0.00873151076190508,-0.3395782119561955,-0.39237448014169574,-0.03373765248222779,0.041465370511444395,-0.23211881965181602,0.26627763382126574,0.1655317176775446,0.2768176720450926,0.16033341184328764,-0.1706837411750993,-0.1641012300349295,0.22967871100693515,0.1987377020102231,0.059290025565425286,0.022791416881037547,-0.12256262207819435,-0.06278955245366381,0.19417047554038655,0.012526996906480042,0.40120554590742863,0.09960894333611946,-0.1768226534975459,0.14688147306133392,-0.28322888167109905,0.07171720945901833,-0.7572924168162641,-0.440108013935158,0.07545190399736997,-0.23855589952286294,-0.03990011705599749,0.030635312284675673,-0.20398526424442673,-0.034383118814727616,-0.040836390703873994,-0.12365262942521933,-0.16057210085677945,0.0039031690283633006,0.042191248256801095,-0.3312719173098846,0.1651534432105297,0.218954146032294,0.07747032985105283,-0.2747431168646511,-0.39010646372008334,-0.03290521718921193,0.07150575466049906,0.13511388065048896,0.029956226621996946,-0.06188625566104746,-0.3358349962560143,-0.2073452491176582,-0.12800239954707096,0.04493828738018687,-0.2283091695283548,0.23023640229191866,0.12570549610569592,-0.6049244246815353,-0.407103485317244,-0.004528168914813298,0.46614780806576733,0.18971954688467751,-0.24266500736557794,-0.3032465777649606,0.09247433913596524,-0.05485509763077662,-0.30823572292602214,0.09291373621609987,0.1150736766613741,0.11768453409467201,0.12915647397627267,1.00440477570418,13,Niraparib_13_24
110,-0.13214928927964095,-0.009231822694128774,-0.8501807780266839,-0.36142069498024454,0.44475988284958423,-0.3446331909439873,-0.7826870884234495,0.308697037787262,-0.35252742295632206,0.26117333772174944,-0.08673905053131879,-0.0054396251032785,-0.3941783666184749,-0.3225721339150978,-0.2935977171403678,0.04474578520332503,-0.26041803179229833,-0.3639552901317826,-0.038373898633247305,0.17284105003679662,0.01965116567787863,-0.05639075032006708,-0.12849791345544465,-1.0075610232817054,0.0031043536970008223,1.1353712310517627,-0.3201253621629136,-0.1039082903299041,-0.1819307732632299,-0.23821506550530178,-0.07295260554948102,-0.6169866635609405,-0.37014852090638195,-0.6463896856323185,0.23213238405614897,-0.21007597726664787,-0.5476007969371216,0.012536928864952316,-0.5188652240789599,-0.14806458804460457,-0.08513879754005699,-0.7729057990978232,-0.04754925019922657,-0.04229966629416132,-0.07203740387004726,-0.16744161865277474,0.08792475846213443,-0.14037703628038026,0.19362808291785202,-0.37053613102309785,0.001251579096872818,0.17746508974702976,-0.1439932620584463,-0.007997734239112616,-0.8886249754914178,-0.17693721022584907,-0.5842610506667735,-0.10451612172525471,-0.17407829495547877,0.008331774685248136,-0.27557789035458097,-0.25987606026650084,-0.13573397681887456,-0.18268357743280675,0.11514647850480353,-0.31473503538921194,0.27126584791653,0.07086076196373221,0.18006714310295846,0.4455351323320356,0.08992489793333502,-1.5211877598874806,-0.6796631484878143,-0.42841288871265165,-0.1842125129145388,0.02174464895004195,-0.08557925635393349,-0.2129330981756887,-0.47114114036608473,-0.19066704162795908,0.08469457506416318,-0.549207464479564,-0.5008432490107789,0.49799704402442063,0.1629415071632765,-0.3448506492535051,0.2691893531876724,-0.23506030599964486,0.5683662148078948,0.262659569547378,-0.46822707731919566,0.015967147471474912,0.18831626025072187,-0.19004375504801319,-0.3220319448453955,-0.06723319330688705,0.09979744662371524,-0.07180246493778668,0.025081778462668014,1.098204,20,Olaparib_20_24
113,0.4339996597343027,-0.6316313345511922,-0.057092018519582934,-0.23829097905565777,0.24787282892743945,-0.9102971899003429,-0.003256042756491967,0.23667377111764823,0.1827355276242406,0.38172981862360905,-0.6642719323963912,-0.04557798663107362,-0.08250508017759996,-0.6737880620410008,-0.38512380577196614,0.21226347073213617,-0.018664786570574087,-0.643214955324752,0.015768245140902835,0.15401583315386025,-0.026528161606107867,-0.5449984353403868,-0.15511198404599594,-0.17928263847520295,-0.15565598172628287,1.4263857676516671,0.3514598318283557,-0.018592403637561167,0.10817742959603853,-0.08217564222357991,0.38915613205958716,-0.09335488566134154,-0.34522020818539967,-0.023438064775430322,-0.08539566833905539,-0.019211762041154695,0.4603808958311641,0.09881413383754574,-0.6229269124666694,0.2444850752538299,0.14062510606481085,-0.06504200256808533,0.13074390033215458,0.2868393636324312,0.17196196732035698,-0.41666550835508476,0.2898575785313874,-0.4330257013768149,0.3577480251335447,-0.026416953820229145,-0.021589042371506634,0.2038216410450997,-0.2019136521548818,-0.5811872873659522,-0.11685762508967208,-0.9611903383028465,-0.20315118973644028,-0.3498960077598421,0.1528395970123099,0.14222883135225498,-0.14141274823325545,-0.5224038190922837,0.5698958922148708,-0.24679065388413612,-0.1889455172800414,0.151097005440857,0.23645772607455587,0.05819029636878572,-0.12511123687357648,0.4635753039026917,0.23438116715575352,-0.049016183828751426,-0.1318132120255087,0.0557406051010367,-0.058267280513068204,0.2016672708349528,-0.43068071866767094,0.2546483724457997,-0.35325647897295726,-0.2522725449456424,-0.3520074529596264,-0.6816047555724533,0.11688521718055704,0.11369044072106176,-0.12777660749394462,0.031043695033399172,-0.3866702526290073,0.12793517196151005,0.44383707721485416,0.4239140255463127,0.031202542650155336,0.18130685484692577,0.00031403984984508987,0.09657463546211797,-0.14370136533874228,0.3454902763959568,0.13718984823804414,0.24875777055191262,0.2192628766970182,0.760754,77,Oxaliplatin_77_24
116,0.1746479966861861,-0.279891411603685,-0.33241960432179335,-0.18298837770929652,0.14424894340262362,-0.38521195145914816,-0.006646185443317601,0.5272159334489047,-0.5852550569215188,0.19724773762702777,-0.09765730438573546,-0.10394589918713491,-0.2157293506329816,-0.11834377282786042,-0.05076571443803463,0.12491218632942684,-0.049934501974490696,-0.010499290590765575,-0.08556486790046593,0.005736127719722671,-0.044172148441445076,-0.14599525362802698,-0.10704858299824042,-0.6189075925791058,-0.2809526177494347,1.4717270590824036,1.0055675263145771,-0.20426872310035263,0.06605573990811525,0.12441253031686887,0.4644683319587229,0.054080089054880674,0.0764829253436128,-0.25221693421920105,0.226599623591257,0.002530753383645936,0.2872579351854865,-0.19828085930606762,0.12208579719561158,0.05103409276842363,-0.35911508864011693,-0.06486120829394515,0.09648721409501058,0.4036086535447992,0.175307289951435,-0.29218376235933086,-0.00867638814503871,-0.007803521173133904,-0.052817172577407125,-0.0008610818618455668,-0.5865849772148749,-0.27500995584322413,-0.019993132676037667,-0.056356851131406614,-0.20169002801769298,0.09926617408402354,-0.03736039980839273,-0.21150843932125393,-0.6141414558718651,-0.08187470867918296,-0.05263722633524461,-0.24841470612540176,-0.23305959016303748,-0.1454289500890153,-0.16636463328550538,-0.0483160765521481,0.11008608754665727,0.2843953749880171,-0.04144814368166885,-0.08594203396349544,0.08965039467777619,-0.9237046850138774,-0.486628015930948,-0.13112255106582327,-0.3067217259436057,-0.14814630580039423,0.0312606527635333,-0.0437827916463735,-0.26867994992041366,-0.8293728850693843,-0.16497042046212237,-0.09105749505893351,-0.5576437010707951,-0.11472381127577706,-0.10723985697902022,-0.04005059743219817,-0.4514234435988222,0.046639919334690035,0.4874249715983862,0.19999268900293452,-0.21453603117107836,-0.37689088420999933,0.24450913338238522,0.44374849268682187,-0.2922763014153935,0.26646156386746395,-0.11135642405267206,-0.18231151869332327,0.3841865012100551,0.817617866,58,Paclitaxel_58_24
119,0.042205452689362405,0.15156535255684384,0.010773759955338531,-0.42521929084211274,0.31285512688022366,-0.15337468160565404,-0.13965735969254842,0.18771593569030437,0.0035435035220148427,0.07397363298816828,-0.3165160004637674,-0.1667079646796475,-0.23699843977095403,-0.15290125647784192,0.2533359761197243,0.11972144015764538,0.006931964734337565,-0.009266789700183069,-0.11532413621207996,-0.1254378885642436,-0.031690989039928175,0.09822500280092927,0.07849122057236546,-0.17623966289802556,-0.29777603117486207,0.2784475620961892,-0.26348965258511237,-0.06026630870640676,-0.3535887778008847,-0.028276449713689582,0.4869376516783891,-0.27169336413021117,-0.30834379950272844,-0.15529605711833824,-0.3616929931696927,0.454706437799683,0.04476389783535237,-0.19514842265878257,-0.3074725420790251,0.052626775768197666,0.07008618455035613,0.12173509904155977,0.0799951150055714,0.04244374233078693,-0.03421423415380433,-0.28720798478007764,-0.23158171232828945,0.03753015980863214,0.021434298900391696,0.08480573059039173,-0.5972759228545472,-0.29876078345565804,-0.32813992225959815,-0.13763138751569118,-0.49246125220814113,0.023933866383395258,0.09803071385829257,-0.06708537725330875,-0.15554353770687507,-0.17287122211869305,-0.11089078409259111,-0.09058362778694302,0.387078349436921,-0.28258173821544685,-0.2264876449931036,0.09444603438408375,0.1430563452257665,-0.3824492121236974,-0.6534002594757418,0.22122026193527153,0.01565340687581663,0.09632467064563498,0.046553845606191024,0.1542808367839494,0.10191091698182342,0.12126405166627548,-0.004934503336139734,0.23559155601950396,-0.107904328311298,-0.043850031767324354,-0.4960784462494807,0.2513990793691677,-0.19604943166883468,-0.0058445124083429945,-0.24683444900781565,-0.1063819288180273,-0.03696713701976463,0.002203566610044977,0.3589247007806082,-0.19833640789413956,-0.2024555090999082,-0.425891496222028,0.1558915796126213,0.16357034183375052,-0.3349837030896307,0.3620457600187107,-0.2323442999591117,-0.12965284023519955,0.21809402359621272,0.861773291170032,30,Pazopanib_30_24
122,-0.6714938378857029,-0.37350202790926934,0.043672360070075744,-0.43919788300870194,0.05645119939845617,-0.37865989019470364,-0.30965416304751,0.17050679124471038,-1.016626799470928,-0.16042257730383083,-1.0248774559767464,0.15380301457199405,-0.15467324788312423,-0.5068670396757322,-0.4068805826575044,0.20609087289295003,-0.24902664165752098,-0.3167630726928446,-0.02890390423779283,-0.4515329681952817,-0.3494238367176276,-0.21227310366459481,-0.3988039769862126,-0.0069526163689880025,-0.4751112311034933,1.1946751803481088,-0.09682418041551326,-0.023058513299004976,-0.16121078903313368,-0.32616109755671835,-0.9734882536577294,-0.12091787051879987,0.10226950648626128,-0.12966801333578135,-0.21656634773373376,0.12871709238243512,0.11016505213885205,-0.17284126361959648,-1.1771428524106744,0.05901915172664136,-0.18794668982780519,0.08374634527054474,-0.5684481643502921,-0.049576366911849745,-0.5373313960939464,-0.6336372537112512,-0.2602113702459228,-0.5860113459881263,0.3130174510826667,-0.7784234448851023,-1.141104777149076,0.021382680135628645,-0.16508131005633342,-0.10320028658794222,-0.06094792991130351,-0.27976927943568175,-0.6017898569149723,-0.1778570765827923,-0.1142145795132156,-0.1838753027423671,-0.5927565938462409,-0.5271449894192696,0.45125595004723573,-0.3072782701229631,-0.7312509269678769,-0.0748540614759909,0.04544996288726155,-0.3825692820797211,-0.2849616742998647,-0.28526889112898113,0.11721271353600714,-0.16791120746328356,-0.22192506716226998,-0.4142560706455218,0.10375724049323204,-0.14038080218007806,-0.519539008155648,-0.04294137047209867,-0.6453436476369213,-1.8996861170514985,-0.3876938123039362,0.029229192212719347,-0.034838068204030126,0.15681530176796332,-0.47062309666273444,-0.48309523089126366,-0.44001781698696124,-0.0204850133434471,0.16541042081124133,0.3408841714226593,-0.35477317282380394,-0.5763667482260598,-0.13923980979312295,0.2382813490156969,-0.48492963358442553,0.4241397041961066,0.025543800659998284,0.2587682135289387,0.012510326468421614,0.7219843496,40,Pemetrexed_40_24
125,-0.770115677809386,-0.10617934215999658,0.20788138980582985,-0.3270073462694336,-0.1793856049888467,-0.5119247713607856,-0.19454753011194922,-0.10444303084061213,-0.25793435868820996,-0.03859569670226693,-0.7384764539367571,0.06820084912048965,-0.264688056318798,-0.41017959442043295,-0.24950737093714248,-0.002896004467178659,-0.19877088916189675,-0.10214096974219332,0.0363186882248561,-0.24711645854304543,-0.23176385176615646,-0.0136963670286012,-0.009501064069299884,-0.24612743578911744,-0.2495233444570738,1.3988873186923378,0.11180984716921809,-0.12153589928897457,-0.06829604192051822,-0.2996665447440841,-1.2241345647530992,-0.3491326519623335,-0.30482453761422024,-0.05972276785675761,0.020519661171058245,0.189984102763996,0.33438195273468874,-0.3225697872769169,-0.8344234243440649,0.06975037521209217,0.05311419457567845,0.2007637759613116,-0.19257351539136813,-0.049081958591983964,-0.29661725958579443,-0.29180169880894385,-0.37387533450841337,-1.0459891383276794,0.026142144641725373,-0.4895035165715707,-0.5929239537671145,0.03803485867249013,-0.063705433119237,-0.32330361808180513,0.05046778899834781,-0.055188313579908777,-0.36336115376559946,-0.17725827588636855,-0.27354014951211997,-0.05224759729440832,-0.31283040314024985,-0.15247396681041395,0.007889802113640746,-0.16888692935761465,-0.06977486561690692,0.03045219265537771,0.03362808412782661,-0.16149753682441484,-0.1733879054967616,-0.025428333960599,-0.0012577955712036227,-0.8129387015422617,0.2721445143464976,-0.08032729078257766,-0.06343481584247748,0.14622074272830146,-0.04986787140103862,0.12177329405866383,-0.22618834800222723,-0.6437854999854508,-0.14012499075724888,0.1841987485794655,0.03166099261546194,0.12049681997613748,-0.06909810832017096,-0.1214873520948878,0.0642722490830472,-0.05756453476093607,0.39942675075178896,-0.1905833082101435,-0.03723116885798098,-0.7134731767583836,-0.22244862315633027,-0.19815045217514934,-0.2851194196447333,0.16289244661600324,0.06165742142121383,-0.00644908252008398,-0.08044653854418493,0.7636202568999999,25,Phenylephrine_25_24
128,0.18837965697554937,-0.13936900218387,-0.06924253532336457,-0.24878934892965465,0.3564357805916421,-0.1700354532758945,0.16716720950065544,0.33036268913846495,-0.1481614853635293,0.06520904232676351,-0.06642195548873306,0.3775361872634038,-0.2322248881921334,0.03683310576778658,0.24431159856040718,0.2378994881630054,0.034790839844286214,-0.015161132230322541,-0.18329985028595386,0.050637594613828295,-0.17686706639145525,0.10424555542638847,0.07561716887827095,-0.3328269805855477,-0.1358900458395433,0.9769006723443979,-0.026281741248700086,0.03292458754646765,-0.03074163320035071,0.02372264364085443,0.2897352950511058,-0.05096174457787397,-0.5868972577424103,-0.17698566012883535,0.004665670981769482,-0.06272191968145573,0.26423152206713185,0.22949760518393383,0.13081750568018177,0.08857701467506401,0.2768897674461092,0.34979969658313786,0.08822781728714525,0.18748655277505857,-0.12661308617910536,-0.5211507717909442,0.257470353148835,0.15442191392230523,-0.09897634812883897,-0.16109763833111126,-0.37084033253891757,0.0020795008436211107,-0.0632613464018855,0.08059770454419352,-0.9215054232687357,-0.01195957998719722,0.125837377599751,0.1221635342817761,-0.8452521720332181,-0.13658749703446835,-0.16913443168026596,-0.21395594178485866,0.15408174318000978,0.03124048246186221,0.015061967092663088,0.12007764420057337,-0.006002836086496395,-0.23247499017603515,-0.002032102885892654,-0.03855701428592403,0.09208575035660976,-0.09917809701854292,-0.5044136107424788,0.17123834517641592,-0.13547969639414947,0.18420606251875452,0.07137875139854014,0.2781502526995829,-0.006599724737478024,-0.3642400747196209,-0.3130159288022533,0.36723819758446474,-0.52962366593031,0.36687955256886556,0.2465964304637779,-0.016534735524243477,-0.04393409586804886,-0.057309552326247605,0.40863880061804875,0.025641892757759095,-0.31730960689604165,-0.19893791273593261,0.23493203098286117,0.21962036161523665,-0.34796850263471985,0.24532825532467484,-0.13728462823788543,-0.06154968357443308,0.5169466330085454,1.178970223,51,Raloxifene Hydrochloride_51_24
131,-0.4513482280796433,-0.36689401814067546,0.07230296454443097,-0.20647377736570158,-0.21976015138884256,-0.29024426461088526,-0.3778366507272654,0.09403936692258603,-0.663117581370936,0.06102227179732961,-0.775981978468334,-0.030348163590384225,-0.09703969764226757,-0.3200404222744231,-0.15478224586065317,0.15398206644506274,-0.19966850383280235,-0.12442700162900784,-0.1054428154011035,-0.45636385762442117,-0.18122227475698782,-0.23705925022904525,-0.06384931556227803,-0.03528681033252023,-0.25836836079562636,1.172966809146703,-0.011512611818958648,-0.21297306847933875,-0.33684298314764877,-0.3443741960256322,-0.6967690674621366,-0.34874912847802847,-0.3939180004723684,-0.08064492541683115,0.013830146791321172,0.2922147261595068,0.027902950072998107,-1.2181692911149555,-1.2501338806227855,0.19091675586234766,0.20267169277504413,0.20641629663604433,-0.4196808362118573,-0.08274062685380226,-0.24543163102719723,-0.6038074369560523,-0.36918870721615726,-0.45050669498894846,0.5122565579556319,-0.8761145446115436,-0.5888446607002581,-0.5052590277138471,-0.16047016618225307,-0.037472284244377756,-0.6834679999493026,-0.16856809066494627,-0.6049319287527314,-0.49580106348003133,0.07869748565843672,-0.13546076664474585,-0.5547635452108821,-0.41065781765518006,0.33398866425344936,-0.1489081648435622,-0.08303182413657986,0.16136530888629638,0.1994247857036251,0.13155312441154923,-0.8459393454123001,-0.28807561498911155,0.06713296805050453,-0.4152644788069613,-0.1883854828649861,-0.33334409776496404,-0.16388519280548394,0.043853184354405834,-0.02389177877314839,-0.007082734638170736,-0.1056154489353538,-1.4482781417178596,-0.45594332455027886,-0.11279974504434,-0.4464811495627654,-0.1456050486896996,-0.13064572114071746,-0.3123967978544775,-0.323284429581379,-0.09529046959560704,0.29324195378204965,-0.642053877128445,-0.10706241793455933,-0.5784460899988436,-0.14388264003398177,0.11642697801136705,-0.3310719037507814,-0.7574918459334476,-0.01895661690649837,0.17218777361428295,-0.017764249465965647,0.2932230917,14,Ribociclib_14_24
134,0.200129581938043,0.07984479264738499,0.14496759194536527,-0.3511205526925422,0.20024380635405895,-0.15138563743348799,0.04521177576049399,0.29646360317132864,-0.12481907120884554,0.17737421263397143,-0.013474846186236155,0.25337389610215455,-0.04930764001274285,-0.08171424719063976,0.22152876335358954,0.3123818772395459,0.019463338255947527,0.07172061803618568,0.13445141005626232,-0.09447584118460461,0.0690749718658407,0.04995460255130021,-0.36255373147086073,-0.3081562895654287,0.16909381949598515,0.6653709011467264,-0.5672544472471227,-0.3504682708139623,-0.24768075712133708,-0.21487624989446188,0.09614678280973561,-0.03869425233521689,0.1465167809529798,-0.07485928005633621,-0.12853378109626884,0.14046646839470975,0.35882296127017566,-0.00780721522045313,-0.14498876905047597,-0.04663481062681366,0.4225057937582424,-0.7871720324895596,0.11253488103494917,0.1477844040240597,0.07851547522301663,-0.2818567286097495,0.10305342105730526,-0.041550163078250935,0.2064472351059633,-0.3696260474773281,-0.3261117563891817,0.14493356883412462,-0.18690313760989133,0.13256911001446328,-1.0109434770556724,0.1346864012690466,-0.03854909527173933,-0.12735691715356637,-0.29642889809995254,-0.15649629825965897,-0.3142508139958771,-0.010314427795431133,0.5354607148338372,-0.0473482389363849,-0.13201261815262896,-0.0869279880634478,-0.024033635554721672,-0.19006757588615186,-0.23293070310254746,0.0644914705910823,0.1244186068556707,0.31599711587520757,-0.1305952240251986,0.15017994466426643,0.13908804133140287,0.2689711938286971,0.008654200796129186,0.16671856015694772,0.07491577322754057,-0.2661374712102596,-0.2675964182975353,0.22574176354467293,-0.13399722482133147,0.4268387425194439,0.2745344520786869,-0.40188676169942594,-0.010926676541042143,0.045344661955928935,0.21173623614593684,-0.3040562587635645,-0.5145195774196821,-0.35296794226381684,0.1440744950014463,0.20692730076237634,-0.16860583421223688,0.17536551241717424,0.10684407415180504,-0.07211425468857409,0.4386928386031075,1.09111253196931,6,Selumetinib_6_24
137,0.0904540011816437,0.12263780695701042,-0.15851292860689822,-0.40945336679051464,0.3236641025941018,-0.12161855421647184,-0.1426771263238421,0.23285582465647714,-0.13657624985315017,-0.019221575168816857,0.0002723423927549577,-0.1557525574114371,-0.2756942806865075,-0.05523822257939895,0.13825593187225568,0.2022600258618454,-0.0654429550355351,0.020518486322054292,-0.06365905776402135,-0.009344314532782434,-0.007149775514013831,0.11945959983713901,-0.3370867970420104,-0.5250798675647333,-0.17151373644500256,0.8896275919215819,-0.7778817671759671,-0.39905792771681353,-0.5421472541987501,-0.3801798559964687,0.0065652903215475305,-0.2723034322702211,-0.39432928709813303,-0.08267356331331882,-0.08086525675594303,0.10912667252105564,0.1684857287661583,-0.05007592846372585,-0.14833759786965411,-0.1109987594258871,0.33602836445421724,0.10174293419774516,0.15962977926558902,-0.05020172738017121,-0.18671212688226915,-0.1430473723129275,-0.05572263958137014,-0.03112890885753609,0.5518683407982987,-0.4015394645282801,0.07077008940860058,0.14116727424568706,-0.37336265770589305,0.04924938431233441,-0.36779410649787264,0.17163939238378076,0.10959883284679713,0.031704024075197894,-0.6504721509674009,-0.06676878365588716,-0.1721947392248543,-0.11250377721262776,-0.002534747894903877,-0.10684839777390909,-0.2419984900665737,0.00400042382732448,0.17184859179641354,0.12335007986068203,-0.20330496945488333,-0.023371247984458693,0.0822299553415568,-0.5930495105758048,-0.33705522668369353,-0.17043416744747017,-0.08716426696087881,0.09314308435207175,0.014996971889576638,-0.09402151725561277,-0.5444147412372503,-0.37660542760845434,-0.23629041409386028,0.1627919012956652,-0.3692181045639828,0.19232951305056392,0.16944708039701895,-0.4180241462964461,-0.22417019488399448,-0.2290258377332536,0.30924764636597646,-0.17698598819746192,-0.3471256782367515,-0.14669758990445467,0.119350530100275,-0.06321483236562701,-0.33309368326830985,0.3319339978669,0.10623048779552065,-0.0625382018670655,0.21748951511776848,0.900660716355628,18,Sonidegib_18_24
140,-0.3491047000595688,0.007244781624830619,-0.3202083506638072,-0.022472447695487046,-0.1052848095881081,-0.16437670552661524,-0.55173080414395,0.246059336490331,-0.13082797486661682,0.35694583735539026,0.03461672724090214,-0.11226055813354376,-0.04392642652270312,-0.11831578474744608,-0.11201371717981963,0.03859457920302479,-0.19513006039973887,-0.2514364175377243,-0.11053272739727078,-0.1295691183615175,-0.07467558045107808,-0.15164200408802989,-0.2730961506288634,-0.8179053991592351,-0.10260287668761155,1.0888231620567324,0.07973252198059318,-0.3444525717088724,-0.6989309740322448,-0.2945976535787654,0.36359975344712653,-0.09672529382733343,-0.26232499843323015,-0.27292906536334754,0.11320370880058682,-0.05611860488108574,-0.1596391144278707,-0.1977985058039288,-0.017092156371267264,0.030042949627518356,0.11866079982151596,-0.48133233170697826,-0.1871644562018211,0.17795505658649782,-0.0011805659999615248,-0.6854618362320783,0.0201435838844394,-0.17418340497755536,-0.40469445708992424,-0.03339688141703676,-0.3587238816773193,0.1922584265819515,-0.11900094379293956,-0.032621423116272905,0.1749336116173698,-0.2428546419042468,0.13048763695460494,-0.05536697358095225,-0.4416066490579418,-0.16952008583881661,-0.005883986535032752,-0.1312726994199087,-0.7944793792496347,-0.1827691935588166,0.07229753344031753,0.317090483297197,-0.14989258868867564,-0.277519973305094,-0.31658273896734873,0.1479666593666639,0.10681443659658334,-0.4551105870835293,-0.6293157160996934,-0.046266520845336834,0.043857370339473074,0.26575855286626965,0.0021665601282017067,-0.1541105635822739,0.4637653439781146,0.17227036260632664,-0.2000717515574468,0.020486808005326467,-0.5952761095129654,0.06465456230442618,0.11000869090413119,-0.15193201705076242,-0.3318041201685176,0.13237537696041615,-0.036505119471820426,0.4497063087098021,-0.5797614290785765,-0.2698592214507069,0.14943209216483935,-0.2142646456537959,-0.31418161669246975,0.2552948860796229,-0.25216875639972397,0.021304416237068968,0.1512329785071921,0.6376222458,37,Sorafenib Tosylate_37_24
143,-0.08109511624935706,-0.5029433384130134,0.24261899784539243,-0.21515322433207443,-0.29458014922959674,-0.30317411984544324,-0.39160403947539696,0.20494213397952468,-0.5235521135690318,0.047493336767175376,-0.9603100803957161,0.16511236298267665,-0.19983569816138638,-0.5323761265196812,-0.438934066498214,0.24411066766464717,-0.19692966531496267,-0.32208618323501287,-0.05494895450593793,-0.6104091808216044,-0.3629284632694609,-0.19608156103866362,-0.497052299764851,0.159192533191732,-0.36075521037524055,1.6836460731348788,0.4953713400677759,-0.3023286022691211,-0.31349462230232233,-0.4165549457621269,0.2531723084245216,-0.27519303564326836,-0.6476166184687765,0.02636015551093596,-0.3368210909468186,0.2442667683375985,0.40918981279531286,-0.5895271547931472,-1.0046210842104109,0.20791869613374767,-0.2169948911762319,-0.25011805926010283,-0.33098247524565927,-0.05543377551691977,-0.07251205549680412,-0.8038937470674252,0.1565846370365663,-0.6129744362329778,0.3174635508991519,-1.0333605845654479,-0.999159153469674,-0.4487541513403282,-0.23227330776471244,-0.4345999907354223,-0.35642696975796295,-0.4861060619942528,-0.7304537588121146,-0.11625860984448917,-0.16640042142288972,-0.0986931074155409,-0.9636943286384786,-0.29119528308002957,0.5273698135393722,-0.2506489134021111,-0.21226819549449907,0.6387512580009963,0.12250084808899836,0.018467801965374415,-0.33101091695914947,-0.047091364982529305,0.08702852168659725,-0.04131621548133562,-0.02038856550538772,0.012463509763811503,-0.319291386644002,0.383416174466045,-0.298520846595556,0.2994928149248194,0.5070203787958408,-0.40189383725372707,-0.35706308573465734,-0.13255839786526172,-0.03163054451907452,-0.007910362326641907,-0.2664061007047796,-0.37090514049433204,-0.2633537945775715,-0.3727178182189142,0.012687067846423483,-0.4518413948845135,-0.15336156945417556,-0.46670014408078414,-0.25808674191442815,0.19511599624041018,-0.32686260076821555,0.6921090919870757,-0.1310100461850585,-0.08784029838851933,0.057187992922553256,0.7738077661,36,Sunitinib_36_24
